"Gene.set","URL","universe.size","goi","goi.in.universe","pathway.size","no.overlap","k.over.K","pvalue","FDR","Overlapping Genes","X2","X3","X4","X5","X6","X7","X8"
"FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"FONTAINE_FOLLICULAR_THYROID_ADENOMA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_FOLLICULAR_THYROID_ADENOMA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"FONTAINE_PAPILLARY_THYROID_CARCINOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_PAPILLARY_THYROID_CARCINOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL","http://www.broadinstitute.org/gsea/msigdb/cards/LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_ICP_IN_FIBROBLAST","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_ICP_IN_FIBROBLAST",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_ICP_IN_SPERM_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_ICP_IN_SPERM_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_ICP_IN_SPERM_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_ICP_IN_SPERM_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_LCP_IN_SPERM_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_LCP_IN_SPERM_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WEBER_METHYLATED_LCP_IN_SPERM_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WEBER_METHYLATED_LCP_IN_SPERM_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP","http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN","http://www.broadinstitute.org/gsea/msigdb/cards/PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GYORFFY_DOXORUBICIN_RESISTANCE","http://www.broadinstitute.org/gsea/msigdb/cards/GYORFFY_DOXORUBICIN_RESISTANCE",12,12,12,12,12,12,12,12,"","","","","","","",""
"GYORFFY_MITOXANTRONE_RESISTANCE","http://www.broadinstitute.org/gsea/msigdb/cards/GYORFFY_MITOXANTRONE_RESISTANCE",12,12,12,12,12,12,12,12,"","","","","","","",""
"SYED_ESTRADIOL_RESPONSE","http://www.broadinstitute.org/gsea/msigdb/cards/SYED_ESTRADIOL_RESPONSE",12,12,12,12,12,12,12,12,"","","","","","","",""
"WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESR1_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESR1_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESRRA_TARGETS","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESRRA_TARGETS",12,12,12,12,12,12,12,12,"","","","","","","",""
"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA","http://www.broadinstitute.org/gsea/msigdb/cards/STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA",12,12,12,12,12,12,12,12,"","","","","","","",""
"SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_EPITHELIOID_MESOTHELIOMA","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_EPITHELIOID_MESOTHELIOMA",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_MESOTHELIOMA_SURVIVAL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_MESOTHELIOMA_SURVIVAL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_MESOTHELIOMA_SURVIVAL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_MESOTHELIOMA_SURVIVAL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KORKOLA_CORRELATED_WITH_POU5F1","http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_CORRELATED_WITH_POU5F1",12,12,12,12,12,12,12,12,"","","","","","","",""
"KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KOBAYASHI_EGFR_SIGNALING_24HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KOBAYASHI_EGFR_SIGNALING_24HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KOBAYASHI_EGFR_SIGNALING_24HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KOBAYASHI_EGFR_SIGNALING_24HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"FOURNIER_ACINAR_DEVELOPMENT_LATE_2","http://www.broadinstitute.org/gsea/msigdb/cards/FOURNIER_ACINAR_DEVELOPMENT_LATE_2",12,12,12,12,12,12,12,12,"","","","","","","",""
"BOYLAN_MULTIPLE_MYELOMA_PCA1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BOYLAN_MULTIPLE_MYELOMA_PCA1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BOYLAN_MULTIPLE_MYELOMA_PCA3_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA3_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BOYLAN_MULTIPLE_MYELOMA_PCA3_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_PCA3_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOSHIDA_LIVER_CANCER_SUBCLASS_S1","http://www.broadinstitute.org/gsea/msigdb/cards/HOSHIDA_LIVER_CANCER_SUBCLASS_S1",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOSHIDA_LIVER_CANCER_SUBCLASS_S2","http://www.broadinstitute.org/gsea/msigdb/cards/HOSHIDA_LIVER_CANCER_SUBCLASS_S2",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOSHIDA_LIVER_CANCER_SUBCLASS_S3","http://www.broadinstitute.org/gsea/msigdb/cards/HOSHIDA_LIVER_CANCER_SUBCLASS_S3",12,12,12,12,12,12,12,12,"","","","","","","",""
"PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_HEPATOBLASTOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_HEPATOBLASTOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_HEPATOBLASTOMA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_HEPATOBLASTOMA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_HEPATOBLASTOMA_CLASSES_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_HEPATOBLASTOMA_CLASSES_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_HEPATOBLASTOMA_CLASSES_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_HEPATOBLASTOMA_CLASSES_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_LIVER_DEVELOPMENT_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_LIVER_DEVELOPMENT_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_LIVER_DEVELOPMENT_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_LIVER_DEVELOPMENT_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL","http://www.broadinstitute.org/gsea/msigdb/cards/CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL",12,12,12,12,12,12,12,12,"","","","","","","",""
"GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GUTIERREZ_MULTIPLE_MYELOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_MULTIPLE_MYELOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2","http://www.broadinstitute.org/gsea/msigdb/cards/GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2",12,12,12,12,12,12,12,12,"","","","","","","",""
"WINNEPENNINCKX_MELANOMA_METASTASIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WINNEPENNINCKX_MELANOMA_METASTASIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HAHTOLA_CTCL_CUTANEOUS","http://www.broadinstitute.org/gsea/msigdb/cards/HAHTOLA_CTCL_CUTANEOUS",12,12,12,12,12,12,12,12,"","","","","","","",""
"HAHTOLA_CTCL_PATHOGENESIS","http://www.broadinstitute.org/gsea/msigdb/cards/HAHTOLA_CTCL_PATHOGENESIS",12,12,12,12,12,12,12,12,"","","","","","","",""
"UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN","http://www.broadinstitute.org/gsea/msigdb/cards/UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN",12,12,12,12,12,12,12,12,"","","","","","","",""
"VANTVEER_BREAST_CANCER_POOR_PROGNOSIS","http://www.broadinstitute.org/gsea/msigdb/cards/VANTVEER_BREAST_CANCER_POOR_PROGNOSIS",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_NORMAL_AGING_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_NORMAL_AGING_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_NORMAL_AGING_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_NORMAL_AGING_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_WERNER_SYNDROM_UP","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"KYNG_WERNER_SYNDROM_DN","http://www.broadinstitute.org/gsea/msigdb/cards/KYNG_WERNER_SYNDROM_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY","http://www.broadinstitute.org/gsea/msigdb/cards/CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHIARETTI_T_ALL_RELAPSE_PROGNOSIS","http://www.broadinstitute.org/gsea/msigdb/cards/CHIARETTI_T_ALL_RELAPSE_PROGNOSIS",12,12,12,12,12,12,12,12,"","","","","","","",""
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA","http://www.broadinstitute.org/gsea/msigdb/cards/BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA",12,12,12,12,12,12,12,12,"","","","","","","",""
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS","http://www.broadinstitute.org/gsea/msigdb/cards/BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_CD1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_CD1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_CD2_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_CD2_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_LB_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_LB_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_HP_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_HP_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_MF_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_MF_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_MS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_MS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ZHAN_MULTIPLE_MYELOMA_PR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ZHAN_MULTIPLE_MYELOMA_PR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DANG_REGULATED_BY_MYC_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DANG_REGULATED_BY_MYC_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DANG_REGULATED_BY_MYC_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DANG_REGULATED_BY_MYC_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DANG_MYC_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DANG_MYC_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DANG_MYC_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DANG_MYC_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DANG_BOUND_BY_MYC","http://www.broadinstitute.org/gsea/msigdb/cards/DANG_BOUND_BY_MYC",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_12HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_12HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_12HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_12HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_24HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_24HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_24HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_24HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_32HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_32HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_32HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_32HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_48HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_48HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DORN_ADENOVIRUS_INFECTION_48HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DORN_ADENOVIRUS_INFECTION_48HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TIAN_TNF_SIGNALING_VIA_NFKB","http://www.broadinstitute.org/gsea/msigdb/cards/TIAN_TNF_SIGNALING_VIA_NFKB",12,12,12,12,12,12,12,12,"","","","","","","",""
"TIAN_TNF_SIGNALING_NOT_VIA_NFKB","http://www.broadinstitute.org/gsea/msigdb/cards/TIAN_TNF_SIGNALING_NOT_VIA_NFKB",12,12,12,12,12,12,12,12,"","","","","","","",""
"WONG_EMBRYONIC_STEM_CELL_CORE","http://www.broadinstitute.org/gsea/msigdb/cards/WONG_EMBRYONIC_STEM_CELL_CORE",12,12,12,12,12,12,12,12,"","","","","","","",""
"WONG_ADULT_TISSUE_STEM_MODULE","http://www.broadinstitute.org/gsea/msigdb/cards/WONG_ADULT_TISSUE_STEM_MODULE",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN","http://www.broadinstitute.org/gsea/msigdb/cards/NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHANDRAN_METASTASIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CHANDRAN_METASTASIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHANDRAN_METASTASIS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CHANDRAN_METASTASIS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_HCP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_HCP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_ICP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_ICP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_ICP_WITH_H3K4ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_ICP_WITH_H3K4ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_LCP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_LCP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_LCP_WITH_H3K4ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_LCP_WITH_H3K4ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_ES_LCP_WITH_H3K4ME3_AND_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_NPC_HCP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_HCP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_NPC_ICP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_ICP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_NPC_ICP_WITH_H3K4ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_ICP_WITH_H3K4ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_NPC_WITH_LCP_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_WITH_LCP_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_NPC_LCP_WITH_H3K4ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_NPC_LCP_WITH_H3K4ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_MEF_HCP_WITH_H3K27ME3","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_HCP_WITH_H3K27ME3",12,12,12,12,12,12,12,12,"","","","","","","",""
"MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED","http://www.broadinstitute.org/gsea/msigdb/cards/MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED",12,12,12,12,12,12,12,12,"","","","","","","",""
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0","http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0",12,12,12,12,12,12,12,12,"","","","","","","",""
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1","http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1",12,12,12,12,12,12,12,12,"","","","","","","",""
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_2","http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_2",12,12,12,12,12,12,12,12,"","","","","","","",""
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3","http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3",12,12,12,12,12,12,12,12,"","","","","","","",""
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4","http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4",12,12,12,12,12,12,12,12,"","","","","","","",""
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5","http://www.broadinstitute.org/gsea/msigdb/cards/YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5",12,12,12,12,12,12,12,12,"","","","","","","",""
